label,id
0,gossipcop-5316990322
0,gossipcop-954173
0,gossipcop-850964
0,gossipcop-925802
0,gossipcop-869009
0,gossipcop-935396
0,gossipcop-922391
0,gossipcop-8446160021
0,gossipcop-892009
0,gossipcop-926809
0,gossipcop-931658
0,gossipcop-892955
0,gossipcop-867113
0,gossipcop-882641
0,gossipcop-864408
0,gossipcop-920466
0,gossipcop-909915
0,gossipcop-938989
0,gossipcop-895343
0,gossipcop-848705
0,gossipcop-862379
0,gossipcop-904339
0,gossipcop-923075
0,gossipcop-574466178
0,gossipcop-844213
0,gossipcop-845824
0,gossipcop-859490
0,gossipcop-937243
0,gossipcop-859041
0,gossipcop-9006620149
0,gossipcop-7885025406
0,gossipcop-947855
0,gossipcop-954730
0,gossipcop-857565
0,gossipcop-842410
0,gossipcop-880031
0,gossipcop-908585
0,gossipcop-843897
0,gossipcop-886675
0,gossipcop-922168
0,gossipcop-3181389217
0,gossipcop-937876
0,gossipcop-896418
0,gossipcop-863029
0,gossipcop-6147600959
0,gossipcop-912626
0,gossipcop-2469835068
0,gossipcop-874686
0,gossipcop-6075942682
0,gossipcop-870513
0,gossipcop-393798271
0,gossipcop-852858
0,gossipcop-924532
0,gossipcop-638030695
0,gossipcop-922295
0,gossipcop-940403
0,gossipcop-883233
0,gossipcop-869077
0,gossipcop-862461
0,gossipcop-941980
0,gossipcop-882378
0,gossipcop-890171
0,gossipcop-876126
0,gossipcop-901328
0,gossipcop-954674
0,gossipcop-925158
0,gossipcop-8459734095
0,gossipcop-3953802371
0,gossipcop-954109
0,gossipcop-902831
0,gossipcop-883072
0,gossipcop-912552
0,gossipcop-875321
0,gossipcop-5250569328
0,gossipcop-923523
0,gossipcop-947475
0,gossipcop-907346
0,gossipcop-6181345214
0,gossipcop-883616
0,gossipcop-852158
0,gossipcop-847362
0,gossipcop-916300
0,gossipcop-2799311243
0,gossipcop-924100
0,gossipcop-875906
0,gossipcop-861293
0,gossipcop-938872
0,gossipcop-882434
0,gossipcop-893856
0,gossipcop-858625
0,gossipcop-909370
0,gossipcop-887959
0,gossipcop-892092
0,gossipcop-847597
0,gossipcop-852632
0,gossipcop-915478
0,gossipcop-92814312
0,gossipcop-876913
0,gossipcop-924985
0,gossipcop-888427
0,gossipcop-850852
0,gossipcop-5101516086
0,gossipcop-914563
0,gossipcop-950964
0,gossipcop-941207
0,gossipcop-887474
0,gossipcop-928276
0,gossipcop-908876
0,gossipcop-866810
0,gossipcop-887579
0,gossipcop-8888811836
0,gossipcop-392859545
0,gossipcop-862140
0,gossipcop-896530
0,gossipcop-908285
0,gossipcop-899230
0,gossipcop-852880
0,gossipcop-900424
0,gossipcop-938233
0,gossipcop-912604
0,gossipcop-6909849467
0,gossipcop-1237938606
0,gossipcop-848479
0,gossipcop-930428
0,gossipcop-937794282
0,gossipcop-9036398389
0,gossipcop-9651389426
0,gossipcop-6142392840
0,gossipcop-911479
0,gossipcop-901235
0,gossipcop-915185
0,gossipcop-938310
0,gossipcop-9574358029
0,gossipcop-872286
0,gossipcop-909448
0,gossipcop-906911
0,gossipcop-924487
0,gossipcop-926163
0,gossipcop-911457
0,gossipcop-950070
0,gossipcop-955626
0,gossipcop-845448
0,gossipcop-887545
0,gossipcop-915757
0,gossipcop-879989
0,gossipcop-901875
0,gossipcop-929919
0,gossipcop-888753
0,gossipcop-895456
0,gossipcop-944038
0,gossipcop-7727825756
0,gossipcop-6964255006
0,gossipcop-931665
0,gossipcop-841904
0,gossipcop-903268
0,gossipcop-4294249994
0,gossipcop-934224
0,gossipcop-894872
0,gossipcop-924588
0,gossipcop-909027
0,gossipcop-903547
0,gossipcop-9215520345
0,gossipcop-862965
0,gossipcop-942251
0,gossipcop-906674
0,gossipcop-7727501669
0,gossipcop-930145
0,gossipcop-900358
0,gossipcop-1413519098
0,gossipcop-926626
0,gossipcop-865168
0,gossipcop-939547
0,gossipcop-919174
0,gossipcop-882237
0,gossipcop-924060
0,gossipcop-865202
0,gossipcop-844149
0,gossipcop-257933786
0,gossipcop-897431
0,gossipcop-2702593960
0,gossipcop-951133
0,gossipcop-1132358492
0,gossipcop-869877
0,gossipcop-5697459911
0,gossipcop-938938
0,gossipcop-4517507180
0,gossipcop-890692
0,gossipcop-874258
0,gossipcop-870152
0,gossipcop-880686
0,gossipcop-874643
0,gossipcop-895322
0,gossipcop-926499
0,gossipcop-8137449994
0,gossipcop-904285
0,gossipcop-924114
0,gossipcop-929417
0,gossipcop-852304
0,gossipcop-908631
0,gossipcop-923628
0,gossipcop-853572
0,gossipcop-3816475916
0,gossipcop-9498633927
0,gossipcop-947887
0,gossipcop-871749
0,gossipcop-870405
0,gossipcop-844045
0,gossipcop-905827
0,gossipcop-939088
0,gossipcop-924826
0,gossipcop-952139
0,gossipcop-890175
0,gossipcop-917472
0,gossipcop-908658
0,gossipcop-886010
0,gossipcop-4224035489
0,gossipcop-7857298641
0,gossipcop-933361
0,gossipcop-945166
0,gossipcop-891725
0,gossipcop-907299
0,gossipcop-907817
0,gossipcop-926416
0,gossipcop-922063
0,gossipcop-919244
0,gossipcop-861301
0,gossipcop-887383
0,gossipcop-895247
0,gossipcop-894955
0,gossipcop-895055
0,gossipcop-894698
0,gossipcop-917895
0,gossipcop-922165
0,gossipcop-5723842911
0,gossipcop-855474
0,gossipcop-874323
0,gossipcop-1919418708
0,gossipcop-927426
0,gossipcop-874865
0,gossipcop-901902
0,gossipcop-859180
0,gossipcop-852068
0,gossipcop-883739
0,gossipcop-857846
0,gossipcop-4356794684
0,gossipcop-857248
0,gossipcop-951681
0,gossipcop-3817786461
0,gossipcop-6629014522
0,gossipcop-875262
0,gossipcop-386775335
0,gossipcop-884172
0,gossipcop-866809
0,gossipcop-934410
0,gossipcop-953720
0,gossipcop-949099
0,gossipcop-5625770898
0,gossipcop-888904
0,gossipcop-950767
0,gossipcop-916611
0,gossipcop-903893
0,gossipcop-881094
0,gossipcop-884409
0,gossipcop-917396
0,gossipcop-927307
0,gossipcop-7052175110
0,gossipcop-937344
0,gossipcop-954634
0,gossipcop-2247616847
0,gossipcop-942679
0,gossipcop-852370
0,gossipcop-892297
0,gossipcop-896844
0,gossipcop-926155
0,gossipcop-859468
0,gossipcop-922587
0,gossipcop-885513
0,gossipcop-3178412868
0,gossipcop-861591
0,gossipcop-864099
0,gossipcop-924126
0,gossipcop-3255695027
0,gossipcop-934309
0,gossipcop-931848
0,gossipcop-7462640326
0,gossipcop-842522
0,gossipcop-890862
0,gossipcop-913411
0,gossipcop-880682
0,gossipcop-877073
0,gossipcop-847028
0,gossipcop-845823
0,gossipcop-120348930
0,gossipcop-849360
0,gossipcop-953805
0,gossipcop-845995
0,gossipcop-907428
0,gossipcop-848516
0,gossipcop-926203
0,gossipcop-877807
0,gossipcop-852600
0,gossipcop-6438184107
0,gossipcop-914670
0,gossipcop-7557531640
0,gossipcop-3571366577
0,gossipcop-918273
0,gossipcop-905217
0,gossipcop-6523629288
0,gossipcop-906309
0,gossipcop-925462
0,gossipcop-9973153835
0,gossipcop-869402
0,gossipcop-848583
0,gossipcop-7335145451
0,gossipcop-848216
0,gossipcop-1783348927
0,gossipcop-914484
0,gossipcop-941924
0,gossipcop-954681
0,gossipcop-868871
0,gossipcop-913011
0,gossipcop-862176
0,gossipcop-4781000361
0,gossipcop-915753
0,gossipcop-928868
0,gossipcop-872011
0,gossipcop-888235
0,gossipcop-3454959995
0,gossipcop-861236
0,gossipcop-5867003287
0,gossipcop-914559
0,gossipcop-5969232688
0,gossipcop-951094
0,gossipcop-908917
0,gossipcop-868919
0,gossipcop-901737
0,gossipcop-872285
0,gossipcop-886506
0,gossipcop-867020
0,gossipcop-903386
0,gossipcop-916179
0,gossipcop-769474
0,gossipcop-930271
0,gossipcop-909459
0,gossipcop-920338
0,gossipcop-5787050391
0,gossipcop-929267
0,gossipcop-921306
0,gossipcop-2875496174
0,gossipcop-5048928733
0,gossipcop-853482
0,gossipcop-863664
0,gossipcop-941236
0,gossipcop-856476
0,gossipcop-866513
0,gossipcop-879592
0,gossipcop-5559086342
0,gossipcop-5112442905
0,gossipcop-1211038093
0,gossipcop-864223
0,gossipcop-895824
0,gossipcop-291332732
0,gossipcop-911938
0,gossipcop-911248
0,gossipcop-892484
0,gossipcop-869168
0,gossipcop-867170
0,gossipcop-933053
0,gossipcop-908401
0,gossipcop-914726
0,gossipcop-7218223908
0,gossipcop-874260
0,gossipcop-876088
0,gossipcop-845771
0,gossipcop-875056
0,gossipcop-2842957773
0,gossipcop-841510
0,gossipcop-873991
0,gossipcop-910747
0,gossipcop-863489
0,gossipcop-6892347979
0,gossipcop-5884179925
0,gossipcop-908894
0,gossipcop-1398125520
0,gossipcop-4668215613
0,gossipcop-4763534666
0,gossipcop-855274
0,gossipcop-3636929589
0,gossipcop-8543066373
0,gossipcop-881696
0,gossipcop-909096
0,gossipcop-958341208
0,gossipcop-953111
0,gossipcop-896360
0,gossipcop-951560
0,gossipcop-870262
0,gossipcop-893365
0,gossipcop-1711006420
0,gossipcop-950750
0,gossipcop-886802
0,gossipcop-924213
0,gossipcop-892932
0,gossipcop-2825394838
0,gossipcop-881765
0,gossipcop-6015120299
0,gossipcop-908822
0,gossipcop-3520745692
0,gossipcop-847444
0,gossipcop-895195
0,gossipcop-7052542773
0,gossipcop-915184
0,gossipcop-819648054
0,gossipcop-931796
0,gossipcop-483940914
0,gossipcop-915934
0,gossipcop-8489638104
0,gossipcop-924905
0,gossipcop-929830
0,gossipcop-857140
0,gossipcop-452097363
0,gossipcop-858411
0,gossipcop-858840
0,gossipcop-887855
0,gossipcop-906722
0,gossipcop-888389
0,gossipcop-880655
0,gossipcop-913988
0,gossipcop-874378
0,gossipcop-853064
0,gossipcop-858237
0,gossipcop-876933
0,gossipcop-254794049
0,gossipcop-6942485586
0,gossipcop-2819245019
0,gossipcop-3436359055
0,gossipcop-849639
0,gossipcop-902588
0,gossipcop-875488
0,gossipcop-894269
0,gossipcop-947547
0,gossipcop-941019
0,gossipcop-905321
0,gossipcop-3541129171
0,gossipcop-917148
0,gossipcop-939003
0,gossipcop-918127
0,gossipcop-908677
0,gossipcop-6183074396
0,gossipcop-875596
0,gossipcop-909152
0,gossipcop-916615
0,gossipcop-845976
0,gossipcop-351430968
0,gossipcop-918536
0,gossipcop-865943
0,gossipcop-880690
0,gossipcop-9058314786
0,gossipcop-861042
0,gossipcop-943267
0,gossipcop-881032
0,gossipcop-952289
0,gossipcop-5098934079
0,gossipcop-873725
0,gossipcop-863361
0,gossipcop-911059
0,gossipcop-900870
0,gossipcop-868579
0,gossipcop-4146303213
0,gossipcop-913095
0,gossipcop-885212
0,gossipcop-892372
0,gossipcop-2336869197
0,gossipcop-931824
0,gossipcop-902305
0,gossipcop-914944
0,gossipcop-871733
0,gossipcop-884994
0,gossipcop-2940159199
0,gossipcop-881785
0,gossipcop-4790479997
0,gossipcop-6834670327
0,gossipcop-951156
0,gossipcop-908611
0,gossipcop-911302
0,gossipcop-864659
0,gossipcop-868932
0,gossipcop-900888
0,gossipcop-78450242
0,gossipcop-765389544
0,gossipcop-853808
0,gossipcop-5758402466
0,gossipcop-870521
0,gossipcop-1925612704
0,gossipcop-901828
0,gossipcop-4294323822
0,gossipcop-878779
0,gossipcop-884839
0,gossipcop-867220
0,gossipcop-6647020463
0,gossipcop-901278
0,gossipcop-866429
0,gossipcop-917762
0,gossipcop-877941
0,gossipcop-878928
0,gossipcop-918414
0,gossipcop-885842
0,gossipcop-953453
0,gossipcop-913338
0,gossipcop-955091
0,gossipcop-8900043358
0,gossipcop-907444
0,gossipcop-919948
0,gossipcop-6269709562
0,gossipcop-900588
0,gossipcop-2161541420
0,gossipcop-952796
0,gossipcop-850922
0,gossipcop-856602
0,gossipcop-909641
0,gossipcop-3696200723
0,gossipcop-910301
0,gossipcop-900861
0,gossipcop-885626
0,gossipcop-842178
0,gossipcop-943195
0,gossipcop-933865
0,gossipcop-606657710
0,gossipcop-5835983458
0,gossipcop-902658
0,gossipcop-953633
0,gossipcop-941288
0,gossipcop-923796
0,gossipcop-860503
0,gossipcop-910738
0,gossipcop-912164
0,gossipcop-867431
0,gossipcop-888545
0,gossipcop-937849
0,gossipcop-847026
0,gossipcop-8126073985
0,gossipcop-905425
0,gossipcop-901160
0,gossipcop-886181
0,gossipcop-2254004589
0,gossipcop-862435
0,gossipcop-950619
0,gossipcop-883535
0,gossipcop-9202141658
0,gossipcop-866228
0,gossipcop-6146438761
0,gossipcop-4085747635
0,gossipcop-4550711612
0,gossipcop-9994438576
0,gossipcop-903720
0,gossipcop-863832
0,gossipcop-837434561
0,gossipcop-898874
0,gossipcop-895785
0,gossipcop-853410
0,gossipcop-934129
0,gossipcop-1888291843
0,gossipcop-883745
0,gossipcop-800996
0,gossipcop-952833
0,gossipcop-944531
0,gossipcop-3175262640
0,gossipcop-871365
0,gossipcop-941057
0,gossipcop-881585
0,gossipcop-912038
0,gossipcop-942070
0,gossipcop-882647
0,gossipcop-887313
0,gossipcop-903693
0,gossipcop-946498
0,gossipcop-887609
0,gossipcop-909275
0,gossipcop-3060519673
0,gossipcop-926015
0,gossipcop-950235
0,gossipcop-871903
0,gossipcop-883358
0,gossipcop-893978648
0,gossipcop-846669
0,gossipcop-857084
0,gossipcop-5669859158
0,gossipcop-892305
0,gossipcop-849411
0,gossipcop-846471
0,gossipcop-880461
0,gossipcop-902712
0,gossipcop-900280
0,gossipcop-866834
0,gossipcop-865716
0,gossipcop-907768
0,gossipcop-893647
0,gossipcop-896162
0,gossipcop-916418
0,gossipcop-3222492495
0,gossipcop-904741
0,gossipcop-861277
0,gossipcop-861346
0,gossipcop-855346
0,gossipcop-898279
0,gossipcop-930882
0,gossipcop-924448
0,gossipcop-8892524070
0,gossipcop-921265
0,gossipcop-2743556403
0,gossipcop-881438
0,gossipcop-894687
0,gossipcop-876955
0,gossipcop-921475
0,gossipcop-935187
0,gossipcop-4439841665
0,gossipcop-857378
0,gossipcop-952105
0,gossipcop-1558789806
0,gossipcop-875578
0,gossipcop-907065
0,gossipcop-881151
0,gossipcop-939185
0,gossipcop-857286
0,gossipcop-875584
0,gossipcop-942332
0,gossipcop-926098
0,gossipcop-8015619251
0,gossipcop-920830
0,gossipcop-882011
0,gossipcop-955795
0,gossipcop-931842
0,gossipcop-941398
0,gossipcop-910455
0,gossipcop-936030
0,gossipcop-902143
0,gossipcop-868104
0,gossipcop-919196
0,gossipcop-8347330267
0,gossipcop-906238
0,gossipcop-850452
0,gossipcop-6345913771
0,gossipcop-946856
0,gossipcop-947470
0,gossipcop-6916177825
0,gossipcop-900533
0,gossipcop-890399
0,gossipcop-920312
0,gossipcop-936641
0,gossipcop-902147
0,gossipcop-896407
0,gossipcop-926127
0,gossipcop-865481
0,gossipcop-887328
0,gossipcop-912882
0,gossipcop-862715
0,gossipcop-6956101681
0,gossipcop-955184
0,gossipcop-893127
0,gossipcop-895353
0,gossipcop-3482397341
0,gossipcop-955428
0,gossipcop-3816991540
0,gossipcop-6899362624
0,gossipcop-735368943
0,gossipcop-843432
0,gossipcop-8109991618
0,gossipcop-893172
0,gossipcop-861288
0,gossipcop-882433
0,gossipcop-5194722022
0,gossipcop-886697
0,gossipcop-903619
0,gossipcop-2561076686
0,gossipcop-895235
0,gossipcop-3158369891
0,gossipcop-916813
0,gossipcop-900461
0,gossipcop-913715
0,gossipcop-880707
0,gossipcop-928731
0,gossipcop-6013555346
0,gossipcop-953262
0,gossipcop-9666581710
0,gossipcop-920028
0,gossipcop-7010349230
